name,light_years_from_earth,plante_mass,stellar_magnitude,decovery_date 
K2-229 b,335,2.49 Earths,10.985,2018
WASP-161 b,1119,2.49 Jupiters,11.079,2018
Kepler-65 b,991,2.4 Earths,10.922,2012
HD 20794 c,20,2.4 Earths,4.26,2011
Kepler-226 b,3197,24 Earths,15.563,2014
HD 192310 c,29,24 Earths,5.73,2011
Kepler-539 c,1002,2.4 Jupiters,12.444,2016
HIP 74890 b,257,2.4 Jupiters,7.05,2016
Mu Leonis b,106,2.4 Jupiters,3.86648,2014
HD 29021 b,101,2.4 Jupiters,7.76,2017
K2-229 b,335,2.49 Earths,10.985,2018
WASP-161 b,1119,2.49 Jupiters,11.079,2018
Kepler-65 b,991,2.4 Earths,10.922,2012
HD 20794 c,20,2.4 Earths,4.26,2011
Kepler-226 b,3197,24 Earths,15.563,2014
HD 192310 c,29,24 Earths,5.73,2011
Kepler-539 c,1002,2.4 Jupiters,12.444,2016
HIP 74890 b,257,2.4 Jupiters,7.05,2016
Mu Leonis b,106,2.4 Jupiters,3.86648,2014
HD 29021 b,101,2.4 Jupiters,7.76,2017
K2-229 b,335,2.49 Earths,10.985,2018
WASP-161 b,1119,2.49 Jupiters,11.079,2018
Kepler-65 b,991,2.4 Earths,10.922,2012
HD 20794 c,20,2.4 Earths,4.26,2011
Kepler-226 b,3197,24 Earths,15.563,2014
HD 192310 c,29,24 Earths,5.73,2011
Kepler-539 c,1002,2.4 Jupiters,12.444,2016
HIP 74890 b,257,2.4 Jupiters,7.05,2016
Mu Leonis b,106,2.4 Jupiters,3.86648,2014
HD 29021 b,101,2.4 Jupiters,7.76,2017
BD-00 4475 b,139,25.05 Jupiters,9.01,2021
Kepler-208 c,2529,2.51 Earths,13.561,2014
Kepler-1394 b,2089,2.51 Earths,11.714,2016
Kepler-224 b,2551,2.51 Earths,15.801,2014
Kepler-377 b,2687,2.51 Earths,14.081,2014
Kepler-386 b,2879,2.51 Earths,15.949,2014
Kepler-1216 b,4105,2.51 Earths,15.262,2016
HD 10180 e,127,25.1 Earths,7.33,2010
HD 60532 c,85,2.51 Jupiters,4.44,2008
TOI-150.01,1097,2.51 Jupiters,11.39,2019
Kepler-716 c,2071,2.52 Earths,15.314,2020
Kepler-257 c,2545,25.2 Earths,15.652,2014
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996
Kepler-186 d,579,2.54 Earths,15.138,2014
Kepler-1229 b,866,2.54 Earths,16.124,2016
Kepler-1301 b,2787,2.54 Earths,15.656,2016
Kepler-329 b,1434,2.54 Earths,15.886,2014
Kepler-1145 b,2257,2.54 Earths,15.471,2016
Kepler-770 d,3035,2.54 Earths,14.852,2016
Kepler-127 b,1151,2.54 Earths,11.746,2014
K2-201 b,646,2.54 Earths,12.168,2018
WASP-8 b,293,2.54 Jupiters,9.789,2010
HD 41004 A b,120,2.54 Jupiters,8.65,2004
HD 181342 b,393,2.54 Jupiters,7.55,2009
OGLE-2015-BLG-1649L b,13798,2.54 Jupiters,,2019
HD 43691 b,279,2.55 Jupiters,8.03,2007
Kepler-411 b,501,25.6 Earths,12.448,2013
KMT-2019-BLG-1715L b,12591,2.56 Jupiters,,2021
HD 179079 b,227,25.74423 Earths,7.95,2008
Kepler-187 b,3728,2.57 Earths,14.297,2014
Kepler-141 c,982,2.57 Earths,13.624,2014
Kepler-164 b,2906,2.57 Earths,14.379,2014
Kepler-1604 b,1765,2.57 Earths,15.224,2016
Kepler-1471 b,3192,2.57 Earths,15.421,2016
Kepler-1493 b,1811,2.57 Earths,13.7192,2016
Kepler-1383 b,3351,2.57 Earths,13.832,2016
Kepler-905 b,1726,2.57 Earths,14.058,2016
Kepler-369 c,698,2.57 Earths,16.429,2014
Kepler-237 b,2146,2.57 Earths,15.689,2014
Kepler-1205 b,2278,2.57 Earths,15.316,2016
Kepler-537 b,1433,2.57 Earths,13.173,2016
Kepler-334 d,1392,2.57 Earths,12.834,2014
DMPP-3 A b,148,2.58 Earths,9.066,2019
HD 154857 c,207,2.58 Jupiters,7.24,2014
HD 196885 A b,111,2.58 Jupiters,6.39677,2007
Kepler-31 b,5430,25.9 Earths,15.496,2011
Kepler-957 b,2690,25.9 Earths,15.833,2016
KIC 10525077 b,4766,25.9 Earths,15.592,2015
GJ 1151 b,26,2.5 Earths,13.76,2021
G 264-012 b,52,2.5 Earths,13.078,2021
Kepler-537 b,1433,2.57 Earths,13.173,2016
Kepler-334 d,1392,2.57 Earths,12.834,2014
DMPP-3 A b,148,2.58 Earths,9.066,2019
HD 154857 c,207,2.58 Jupiters,7.24,2014
HD 196885 A b,111,2.58 Jupiters,6.39677,2007
Kepler-31 b,5430,25.9 Earths,15.496,2011
Kepler-957 b,2690,25.9 Earths,15.833,2016
KIC 10525077 b,4766,25.9 Earths,15.592,2015
GJ 1151 b,26,2.5 Earths,13.76,2021
G 264-012 b,52,2.5 Earths,13.078,2021
Kepler-537 b,1433,2.57 Earths,13.173,2016
Kepler-334 d,1392,2.57 Earths,12.834,2014
DMPP-3 A b,148,2.58 Earths,9.066,2019
HD 154857 c,207,2.58 Jupiters,7.24,2014
HD 196885 A b,111,2.58 Jupiters,6.39677,2007
Kepler-31 b,5430,25.9 Earths,15.496,2011
Kepler-957 b,2690,25.9 Earths,15.833,2016
KIC 10525077 b,4766,25.9 Earths,15.592,2015
GJ 1151 b,26,2.5 Earths,13.76,2021
G 264-012 b,52,2.5 Earths,13.078,2021
Kepler-537 b,1433,2.57 Earths,13.173,2016
Kepler-334 d,1392,2.57 Earths,12.834,2014
DMPP-3 A b,148,2.58 Earths,9.066,2019
HD 154857 c,207,2.58 Jupiters,7.24,2014
HD 196885 A b,111,2.58 Jupiters,6.39677,2007
Kepler-31 b,5430,25.9 Earths,15.496,2011
Kepler-957 b,2690,25.9 Earths,15.833,2016
KIC 10525077 b,4766,25.9 Earths,15.592,2015
GJ 1151 b,26,2.5 Earths,13.76,2021
G 264-012 b,52,2.5 Earths,13.078,2021
Kepler-537 b,1433,2.57 Earths,13.173,2016
Kepler-334 d,1392,2.57 Earths,12.834,2014
DMPP-3 A b,148,2.58 Earths,9.066,2019
HD 154857 c,207,2.58 Jupiters,7.24,2014
HD 196885 A b,111,2.58 Jupiters,6.39677,2007
Kepler-31 b,5430,25.9 Earths,15.496,2011
Kepler-957 b,2690,25.9 Earths,15.833,2016
KIC 10525077 b,4766,25.9 Earths,15.592,2015
GJ 1151 b,26,2.5 Earths,13.76,2021
G 264-012 b,52,2.5 Earths,13.078,2021
Kepler-11 g,2108,25 Earths,13.817,2010
Kepler-677 b,6374,25 Earths,15.504,2016
HD 11964 c,109,25 Earths,6.41525,2008
Rho Coronae Borealis c,57,25 Earths,5.40816,2016
Kepler-419 b,3299,2.5 Jupiters,13.089,2014
GJ 317 b,50,2.5 Jupiters,12.4,2007
PSR B1620-26 b,,2.5 Jupiters,,2003
TYC 1422-614-1 b,2193,2.5 Jupiters,10.193,2014
HD 133131 B b,167,2.5 Jupiters,8.413,2016
HD 97048 b,600,2.5 Jupiters,8.44,2019
Kepler-11 g,2108,25 Earths,13.817,2010
Kepler-677 b,6374,25 Earths,15.504,2016
HD 11964 c,109,25 Earths,6.41525,2008
Rho Coronae Borealis c,57,25 Earths,5.40816,2016
Kepler-419 b,3299,2.5 Jupiters,13.089,2014
GJ 317 b,50,2.5 Jupiters,12.4,2007
PSR B1620-26 b,,2.5 Jupiters,,2003
TYC 1422-614-1 b,2193,2.5 Jupiters,10.193,2014
HD 133131 B b,167,2.5 Jupiters,8.413,2016
HD 97048 b,600,2.5 Jupiters,8.44,2019
TOI-942 c,498,2.5 Jupiters,11.982,2020
K2-198 c,361,2.61 Earths,10.971,2019
Kepler-460 c,4156,26.1 Earths,13.834,2016
HD 23079 b,109,2.61 Jupiters,7.12,2001
LTT 3780 b,72,2.62 Earths,13.14,2020
Kepler-1686 b,2381,2.62 Earths,13.661,2020
HD 171028 b,364,2.62 Jupiters,8.292,2007
Kepler-176 b,1720,2.63 Earths,14.767,2014
Kepler-1366 b,1520,2.63 Earths,16.685,2016
Kepler-1380 b,8034,2.63 Earths,15.816,2016
Kepler-876 b,2678,2.63 Earths,15.647,2016
Kepler-1302 b,2070,2.63 Earths,15.172,2016
Kepler-334 c,1392,2.63 Earths,12.834,2014
Kepler-399 c,2416,2.63 Earths,14.686,2014
Kepler-773 b,1784,2.63 Earths,13.387,2016
Kepler-1259 b,2628,2.63 Earths,15.556,2016
Kepler-311 c,2540,2.63 Earths,13.902,2014
K2-353 b,876,26.3 Earths,12.337,2021
WASP-32 b,900,2.63 Jupiters,11.257,2010
KMT-2016-BLG-2397L b,15919,2.63 Jupiters,,2020
Kepler-1245 b,2629,2.67 Earths,15.582,2016
Kepler-1245 c,2629,2.67 Earths,15.582,2016
Kepler-1007 b,1191,2.67 Earths,14.981,2016
K2-162 b,406,2.67 Earths,12.278,2018
TOI-237 b,124,2.67 Earths,16.37,2020
Kepler-951 b,1248,26.7 Earths,14.841,2016
V1298 Tauri c,353,26.7 Earths,10.115,2019
WASP-61 b,1594,2.68 Jupiters,12.489,2012
HIP 109600 b,216,2.68 Jupiters,9.18,2016
GJ 411 b,19,2.69 Earths,7.49,2019
Kepler-1245 b,2629,2.67 Earths,15.582,2016
Kepler-1245 c,2629,2.67 Earths,15.582,2016
Kepler-1007 b,1191,2.67 Earths,14.981,2016
K2-162 b,406,2.67 Earths,12.278,2018
TOI-237 b,124,2.67 Earths,16.37,2020
Kepler-951 b,1248,26.7 Earths,14.841,2016
V1298 Tauri c,353,26.7 Earths,10.115,2019
WASP-61 b,1594,2.68 Jupiters,12.489,2012
HIP 109600 b,216,2.68 Jupiters,9.18,2016
GJ 411 b,19,2.69 Earths,7.49,2019
Kepler-1245 b,2629,2.67 Earths,15.582,2016
Kepler-1245 c,2629,2.67 Earths,15.582,2016
Kepler-1007 b,1191,2.67 Earths,14.981,2016
K2-162 b,406,2.67 Earths,12.278,2018
TOI-237 b,124,2.67 Earths,16.37,2020
Kepler-951 b,1248,26.7 Earths,14.841,2016
V1298 Tauri c,353,26.7 Earths,10.115,2019
WASP-61 b,1594,2.68 Jupiters,12.489,2012
HIP 109600 b,216,2.68 Jupiters,9.18,2016
GJ 411 b,19,2.69 Earths,7.49,2019
Kepler-1245 b,2629,2.67 Earths,15.582,2016
Kepler-1245 c,2629,2.67 Earths,15.582,2016
Kepler-1007 b,1191,2.67 Earths,14.981,2016
K2-162 b,406,2.67 Earths,12.278,2018
TOI-237 b,124,2.67 Earths,16.37,2020
Kepler-951 b,1248,26.7 Earths,14.841,2016
V1298 Tauri c,353,26.7 Earths,10.115,2019
WASP-61 b,1594,2.68 Jupiters,12.489,2012
HIP 109600 b,216,2.68 Jupiters,9.18,2016
GJ 411 b,19,2.69 Earths,7.49,2019
Kepler-1245 b,2629,2.67 Earths,15.582,2016
Kepler-1245 c,2629,2.67 Earths,15.582,2016
Kepler-1007 b,1191,2.67 Earths,14.981,2016
K2-162 b,406,2.67 Earths,12.278,2018
TOI-237 b,124,2.67 Earths,16.37,2020
Kepler-951 b,1248,26.7 Earths,14.841,2016
V1298 Tauri c,353,26.7 Earths,10.115,2019
WASP-61 b,1594,2.68 Jupiters,12.489,2012
HIP 109600 b,216,2.68 Jupiters,9.18,2016
GJ 411 b,19,2.69 Earths,7.49,2019
WASP-141 b,1685,2.69 Jupiters,12.65,2016
HD 37605 b,153,2.69 Jupiters,8.67,2004
Kepler-339 b,2011,2.6 Earths,14.706,2014
Kepler-1075 b,950,2.6 Earths,15.909,2016
Kepler-1088 b,915,2.6 Earths,11.472,2016
Kepler-922 b,1749,2.6 Earths,13.863,2016
Kepler-1290 b,5199,2.6 Earths,15.871,2016
Kepler-1303 b,2929,2.6 Earths,14.854,2016
Kepler-403 d,2741,2.6 Earths,12.818,2016
Kepler-1231 b,3220,2.6 Earths,14.808,2016
WASP-141 b,1685,2.69 Jupiters,12.65,2016
HD 37605 b,153,2.69 Jupiters,8.67,2004
Kepler-339 b,2011,2.6 Earths,14.706,2014
Kepler-1075 b,950,2.6 Earths,15.909,2016
Kepler-1088 b,915,2.6 Earths,11.472,2016
Kepler-922 b,1749,2.6 Earths,13.863,2016
Kepler-1290 b,5199,2.6 Earths,15.871,2016
Kepler-1303 b,2929,2.6 Earths,14.854,2016
Kepler-403 d,2741,2.6 Earths,12.818,2016
Kepler-1231 b,3220,2.6 Earths,14.808,2016
HD 75898 b,255,2.71 Jupiters,8.03,2007
HD 150706 b,92,2.71 Jupiters,7.03,2012
HD 81817 b,878,27.1 Jupiters,4.26489,2020
KELT-1 b,876,27.23 Jupiters,10.632,2012
K2-334 b,1213,27.2 Earths,11.842,2018
HD 171238 b,146,2.72 Jupiters,8.61,2009
Kepler-190 c,1414,2.73 Earths,14.336,2014
Kepler-168 b,4383,2.73 Earths,14.842,2014
Kepler-1439 b,735,2.73 Earths,17.0484,2016
Kepler-1528 b,2667,2.73 Earths,14.576,2016
Kepler-1355 b,2973,2.73 Earths,15.595,2016
Kepler-1091 b,2982,2.73 Earths,14.874,2016
Kepler-1108 b,2504,2.73 Earths,15.132,2016
Kepler-366 b,6055,2.73 Earths,14.952,2014
Kepler-355 b,4672,2.73 Earths,15.242,2014
Kepler-389 c,2664,2.73 Earths,15.769,2014
Kepler-402 e,2040,2.73 Earths,13.27,2014
Kepler-808 b,1047,2.73 Earths,14.519,2016
Kepler-157 d,2524,2.73 Earths,14.206,2016
Kepler-515 b,832,2.73 Earths,12.913,2016
Kepler-1019 b,633,2.73 Earths,13.882,2016
Kepler-1039 b,1001,2.73 Earths,14.438,2016
OGLE-2012-BLG-0406L b,16212,2.73 Jupiters,,2013
HATS-22 b,749,2.74 Jupiters,13.397,2017
MOA-2013-BLG-220L b,21921,2.74 Jupiters,,2014
HD 152843 c,352,27.5 Earths,8.855,2021
CoRoT-10 b,1104,2.75 Jupiters,15.293,2010
KELT-16 b,1450,2.75 Jupiters,11.717,2017
HD 1502 b,623,2.75 Jupiters,8.36,2011
Kepler-137 b,988,2.76 Earths,13.063,2014
Kepler-777 b,1445,2.76 Earths,16.131,2016
Kepler-1622 b,2598,2.76 Earths,13.437,2016
Kepler-1431 b,5295,2.76 Earths,15.4,2016
Kepler-1485 b,2008,2.76 Earths,13.411,2016
Kepler-1564 b,2965,2.76 Earths,15.124,2016
K2-80 c,655,2.76 Earths,12.694,2016
Kepler-909 b,1010,2.76 Earths,11.626,2016
Kepler-1142 b,4154,2.76 Earths,14.505,2016
Kepler-1198 b,2424,2.76 Earths,14.986,2016
Kepler-292 c,3446,2.76 Earths,16.303,2014
Kepler-777 b,1445,2.76 Earths,16.131,2016
Kepler-1622 b,2598,2.76 Earths,13.437,2016
Kepler-1431 b,5295,2.76 Earths,15.4,2016
Kepler-1485 b,2008,2.76 Earths,13.411,2016
Kepler-1564 b,2965,2.76 Earths,15.124,2016
K2-80 c,655,2.76 Earths,12.694,2016
Kepler-909 b,1010,2.76 Earths,11.626,2016
Kepler-1142 b,4154,2.76 Earths,14.505,2016
Kepler-1198 b,2424,2.76 Earths,14.986,2016
Kepler-292 c,3446,2.76 Earths,16.303,2014
Kepler-777 b,1445,2.76 Earths,16.131,2016
Kepler-1622 b,2598,2.76 Earths,13.437,2016
Kepler-1431 b,5295,2.76 Earths,15.4,2016
Kepler-1485 b,2008,2.76 Earths,13.411,2016
Kepler-1564 b,2965,2.76 Earths,15.124,2016
K2-80 c,655,2.76 Earths,12.694,2016
Kepler-909 b,1010,2.76 Earths,11.626,2016
Kepler-1142 b,4154,2.76 Earths,14.505,2016
Kepler-1198 b,2424,2.76 Earths,14.986,2016
Kepler-292 c,3446,2.76 Earths,16.303,2014
Kepler-777 b,1445,2.76 Earths,16.131,2016
Kepler-1622 b,2598,2.76 Earths,13.437,2016
Kepler-1431 b,5295,2.76 Earths,15.4,2016
Kepler-1485 b,2008,2.76 Earths,13.411,2016
Kepler-1564 b,2965,2.76 Earths,15.124,2016
K2-80 c,655,2.76 Earths,12.694,2016
Kepler-909 b,1010,2.76 Earths,11.626,2016
Kepler-1142 b,4154,2.76 Earths,14.505,2016
Kepler-1198 b,2424,2.76 Earths,14.986,2016
Kepler-292 c,3446,2.76 Earths,16.303,2014
Kepler-777 b,1445,2.76 Earths,16.131,2016
Kepler-1622 b,2598,2.76 Earths,13.437,2016
Kepler-1431 b,5295,2.76 Earths,15.4,2016
Kepler-1485 b,2008,2.76 Earths,13.411,2016
Kepler-1564 b,2965,2.76 Earths,15.124,2016
K2-80 c,655,2.76 Earths,12.694,2016
Kepler-909 b,1010,2.76 Earths,11.626,2016
Kepler-1142 b,4154,2.76 Earths,14.505,2016
Kepler-1198 b,2424,2.76 Earths,14.986,2016
Kepler-292 c,3446,2.76 Earths,16.303,2014
K2-184 b,247,2.76 Earths,10.345,2018
Kepler-1624 b,845,27.6 Earths,16.597,2016
Kepler-122 e,3352,27.7 Earths,14.403,2014
Kepler-208 e,2529,2.79 Earths,13.561,2014
Kepler-123 c,3333,2.79 Earths,14.129,2014
Kepler-975 b,1390,2.79 Earths,14.633,2016
Kepler-1275 b,3764,2.79 Earths,14.595,2016
Kepler-218 b,2141,2.79 Earths,14.035,2014
Kepler-760 c,2585,2.79 Earths,15.181,2016
Kepler-1271 b,2714,2.79 Earths,14.075,2016
Kepler-1050 c,1600,2.79 Earths,13.198,2016
EPIC 212297394 b,1365,2.79 Earths,14.611,2019
EPIC 220554210 c,1619,2.79 Earths,14.21,2019
Kepler-516 b,2241,27.9 Earths,12.121,2016
WASP-158 b,1713,2.79 Jupiters,12.044,2018
HD 118203 b,301,2.79 Jupiters,8.05,2005
Kepler-176 e,1720,2.7 Earths,14.767,2016
Kepler-1335 b,2028,2.7 Earths,15.248,2016
Kepler-936 b,2686,2.7 Earths,14.84,2016
Kepler-359 d,4708,2.7 Earths,15.805,2014
Kepler-361 b,3035,2.7 Earths,13.635,2014
Kepler-375 b,4041,2.7 Earths,15.643,2014
Kepler-362 c,3557,2.7 Earths,14.608,2014
Kepler-1226 b,3672,2.7 Earths,14.324,2016
Kepler-280 b,2546,2.7 Earths,14.35,2014
K2-136 d,193,2.7 Earths,11.101,2017
GJ 667 C e,24,2.7 Earths,10.602,2013
GJ 667 C f,24,2.7 Earths,10.602,2013
HD 20794 b,20,2.7 Earths,4.26,2011
Kepler-827 b,6676,27 Earths,15.865,2016
K2-10 b,888,27 Earths,12.429,2015
EPIC 211945201 b,593,27 Earths,10.154,2018
Kepler-23 c,2726,2.7 Jupiters,13.567,2011
OGLE-2013-BLG-1761L b,22508,2.7 Jupiters,,2018
HD 81688 b,280,2.7 Jupiters,5.39755,2007
HD 173416 b,431,2.7 Jupiters,6.04188,2008
HD 40956 b,380,2.7 Jupiters,6.42794,2017
HD 66428 c,174,27 Jupiters,8.25,2021
HD 215152 d,70,2.801 Earths,8.11,2018
Kepler-1520 b,1983,28.1 Earths,16.002,2016
GJ 625 b,21,2.82 Earths,10.066,2017
GJ 486 b,26,2.82 Earths,11.39,2021
Kepler-333 b,1058,28.2 Earths,15.052,2014
Kepler-433 b,6127,2.82 Jupiters,14.717,2015
Kepler-174 c,1255,2.83 Earths,14.53,2014
Kepler-1614 b,3886,2.83 Earths,16.01,2016
Kepler-1492 b,1082,2.83 Earths,14.689,2016
Kepler-1582 b,257,2.83 Earths,17.96,2016
Kepler-898 b,1582,2.83 Earths,16.695,2016
Kepler-400 c,2760,2.83 Earths,13.762,2014
GJ 625 b,21,2.82 Earths,10.066,2017
GJ 486 b,26,2.82 Earths,11.39,2021
Kepler-333 b,1058,28.2 Earths,15.052,2014
Kepler-433 b,6127,2.82 Jupiters,14.717,2015
Kepler-174 c,1255,2.83 Earths,14.53,2014
Kepler-1614 b,3886,2.83 Earths,16.01,2016
Kepler-1492 b,1082,2.83 Earths,14.689,2016
Kepler-1582 b,257,2.83 Earths,17.96,2016
Kepler-898 b,1582,2.83 Earths,16.695,2016
Kepler-400 c,2760,2.83 Earths,13.762,2014
GJ 625 b,21,2.82 Earths,10.066,2017
GJ 486 b,26,2.82 Earths,11.39,2021
Kepler-333 b,1058,28.2 Earths,15.052,2014
Kepler-433 b,6127,2.82 Jupiters,14.717,2015
Kepler-174 c,1255,2.83 Earths,14.53,2014
Kepler-1614 b,3886,2.83 Earths,16.01,2016
Kepler-1492 b,1082,2.83 Earths,14.689,2016
Kepler-1582 b,257,2.83 Earths,17.96,2016
Kepler-898 b,1582,2.83 Earths,16.695,2016
Kepler-400 c,2760,2.83 Earths,13.762,2014
GJ 625 b,21,2.82 Earths,10.066,2017
GJ 486 b,26,2.82 Earths,11.39,2021
Kepler-333 b,1058,28.2 Earths,15.052,2014
Kepler-433 b,6127,2.82 Jupiters,14.717,2015
Kepler-174 c,1255,2.83 Earths,14.53,2014
Kepler-1614 b,3886,2.83 Earths,16.01,2016
Kepler-1492 b,1082,2.83 Earths,14.689,2016
Kepler-1582 b,257,2.83 Earths,17.96,2016
Kepler-898 b,1582,2.83 Earths,16.695,2016
Kepler-400 c,2760,2.83 Earths,13.762,2014
GJ 625 b,21,2.82 Earths,10.066,2017
GJ 486 b,26,2.82 Earths,11.39,2021
Kepler-333 b,1058,28.2 Earths,15.052,2014
Kepler-433 b,6127,2.82 Jupiters,14.717,2015
Kepler-174 c,1255,2.83 Earths,14.53,2014
Kepler-1614 b,3886,2.83 Earths,16.01,2016
Kepler-1492 b,1082,2.83 Earths,14.689,2016
Kepler-1582 b,257,2.83 Earths,17.96,2016
Kepler-898 b,1582,2.83 Earths,16.695,2016
Kepler-400 c,2760,2.83 Earths,13.762,2014
Kepler-1256 b,2907,2.83 Earths,13.685,2016
Kepler-1063 b,1120,2.83 Earths,13.029,2016
K2-151 b,227,2.83 Earths,14.175,2018
K2-176 b,807,2.83 Earths,12.909,2018
TOI-431 c,106,2.83 Earths,9.12,2021
K2-268 d,1069,2.83 Earths,13.848,2019
HD 113337 b,118,2.83 Jupiters,6.02078,2013
HD 147379 b,35,28.55 Earths,8.61,2017
K2-19 b,945,28.5 Earths,13.024,2015
Kepler-328 b,7219,28.5 Earths,15.794,2013
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013
K2-39 b,1003,28.6047 Earths,10.831,2016
HD 103197 b,186,28.6047 Earths,9.4,2009
Kepler-180 b,2269,2.86 Earths,14.488,2014
Kepler-598 b,2222,2.86 Earths,14.829,2016
Kepler-915 b,2770,2.86 Earths,13.314,2016
Kepler-207 c,2856,2.86 Earths,13.164,2014
Kepler-32 e,1056,2.86 Earths,16.36,2012
Kepler-446 b,314,2.86 Earths,17.5041,2015
Kepler-246 c,2042,2.86 Earths,15.197,2014
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013
K2-39 b,1003,28.6047 Earths,10.831,2016
HD 103197 b,186,28.6047 Earths,9.4,2009
Kepler-180 b,2269,2.86 Earths,14.488,2014
Kepler-598 b,2222,2.86 Earths,14.829,2016
Kepler-915 b,2770,2.86 Earths,13.314,2016
Kepler-207 c,2856,2.86 Earths,13.164,2014
Kepler-32 e,1056,2.86 Earths,16.36,2012
Kepler-446 b,314,2.86 Earths,17.5041,2015
Kepler-246 c,2042,2.86 Earths,15.197,2014
Kepler-194 b,3582,2.89 Earths,14.969,2014
Kepler-205 b,521,2.89 Earths,13.779,2014
Kepler-1491 b,6738,2.89 Earths,15.796,2016
Kepler-828 b,1877,2.89 Earths,15.374,2016
Kepler-1324 b,1571,2.89 Earths,15.554,2016
Kepler-249 c,621,2.89 Earths,16.37,2014
Kepler-389 b,2664,2.89 Earths,15.769,2014
Kepler-1191 b,3117,2.89 Earths,15.319,2016
Kepler-1194 b,2471,2.89 Earths,14.31,2016
Kepler-1209 b,1649,2.89 Earths,12.554,2016
GJ 273 b,19,2.89 Earths,9.84,2017
HD 165155 b,207,2.89 Jupiters,9.36,2016
K2-83 c,409,2.8 Earths,14.522,2016
K2-3 d,144,2.8 Earths,12.168,2015
Kepler-114 c,847,2.8 Earths,13.961,2013
CoRoT-24 c,1930,28 Earths,15.383,2014
CoRoT-23 b,3461,2.8 Jupiters,15.675,2011
MOA-2016-BLG-227L b,21203,2.8 Jupiters,,2017
Xi Aquilae b,183,2.8 Jupiters,4.70964,2007
OGLE-2018-BLG-1011L c,23160,2.8 Jupiters,,2019
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
NGTS-14 A b,1051,29.24036 Earths,13.268,2021
HD 134060 c,78,29.29 Earths,6.29,2019
Kepler-126 b,774,2.92 Earths,10.505,2014
Kepler-1483 b,4155,2.92 Earths,14.52,2016
Kepler-1571 b,2203,2.92 Earths,13.975,2016
Kepler-1586 b,1802,2.92 Earths,13.278,2016
Kepler-886 b,2320,2.92 Earths,14.054,2016
Kepler-1289 b,3437,2.92 Earths,14.732,2016
Kepler-1323 b,1518,2.92 Earths,12.444,2016
Kepler-348 b,1862,2.92 Earths,12.676,2014
TIC 172900988 b,819,2.96386 Jupiters,10.141,2021
Kepler-54 d,886,2.96 Earths,16.282,2014
Kepler-120 c,1268,2.96 Earths,14.995,2014
Kepler-147 b,3399,2.96 Earths,14.134,2014
